id,count,unicode,normalized,image
KR0289,00001224,,鋒?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0289.png
KR0290,00001217,𦋺,罽,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0290.png
KR0291,00001214,,總?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0291.png
KR0292,00001209,𨇠,躔,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0292.png
KR0293,00001209,,𪷟,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0293.png
KR0294,00001208,,鬼,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0294.png
KR0295,00001206,,昴,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0295.png
KR0296,00001190,𧷤,賾,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0296.png
KR0297,00001189,𨒪,速,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0297.png
KR0298,00001184,𠕅,再,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0298.png(cf.KR0175)
KR0299,00001174,𡨜,寂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0299.png
KR0300,00001160,,投?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0300.png
KR0301,00001157,𡚶,妄,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0301.png
KR0302,00001153,,𡵨,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0302.png
KR0303,00001148,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0303.png
KR0304,00001144,𥧌,寐,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0304.png
KR0305,00001142,形,形,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0305.png
KR0306,00001142,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0306.png
KR0307,00001141,𩛿,餳,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0307.png
KR0308,00001137,,漿,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0308.png
KR0309,00001136,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0309.png
KR0310,00001134,,𥚹,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0310.png
KR0311,00001125,,仇,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0311.png
KR0312,00001118,𥮅,算,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0312.png
KR0313,00001110,,盈?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0313.png
KR0314,00001110,𣵀,涅,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0314.png
KR0315,00001104,,廕,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0315.png
KR0316,00001100,𨚗,那,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0316.png
KR0317,00001098,,愆,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0317.png
KR0318,00001096,𤦺,琦,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0318.png
KR0319,00001094,𩜹,饌,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0319.png
KR0320,00001094,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0320.png
KR0321,00001091,𢃄,帶,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0321.png
KR0322,00001087,,𥚑,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0322.png
KR0323,00001083,,𣢾,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0323.png
KR0324,00001078,,獎,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0324.png
KR0325,00001076,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0325.png
KR0326,00001074,𢌞,廻,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0326.png
KR0327,00001070,,笛,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0327.png
KR0328,00001070,,罟,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0328.png
KR0329,00001066,𡁲,嚏,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0329.png
KR0330,00001059,,韋,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0330.png
KR0331,00001057,,𬎼,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0331.png
KR0332,00001057,𦙍,胤,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0332.png
KR0333,00001056,,亂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0333.png
KR0334,00001050,,魄,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0334.png
KR0335,00001046,,留?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0335.png
KR0336,00001044,胷,胸,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0336.png
KR0337,00001041,痬,瘍,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0337.png
KR0338,00001038,,廩?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0338.png
KR0339,00001037,,嗤?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0339.png
KR0340,00001036,,薇?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0340.png
KR0341,00001036,,𤱔,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0341.png
KR0342,00001035,𠊓,傍,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0342.png
KR0343,00001031,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0343.png
KR0344,00001030,,示,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0344.png
KR0345,00001025,,蠶,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0345.png
KR0346,00001021,,飾,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0346.png
KR0347,00001012,,瓌,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0347.png
KR0348,00001010,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0348.png
KR0349,00001009,,囂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0349.png
KR0350,00001006,,縛,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0350.png
KR0351,00001004,𪠘,廨,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0351.png
KR0352,00001002,,鄘,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0352.png
KR0353,00001000,𤑔,爇,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0353.png
KR0354,00000996,𪋤,麓,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0354.png
KR0355,00000994,,琢,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0355.png
KR0356,00000993,𠲒,含,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0356.png
KR0357,00000991,,惕,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0357.png
KR0358,00000984,𣙜,榷,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0358.png
KR0359,00000980,㴱?,深?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0359.png
KR0360,00000979,,𣆀,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0360.png
KR0361,00000976,𠦑,叔,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0361.png
KR0362,00000973,,𧃊,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0362.png
KR0363,00000971,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0363.png
KR0364,00000971,,滕,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0364.png
KR0365,00000969,,眩,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0365.png
KR0366,00000964,,搏,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0366.png
KR0367,00000964,,偃?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0367.png
KR0368,00000959,优,優,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0368.png
KR0369,00000953,,叟,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0369.png
KR0370,00000953,𨓆,退,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0370.png
KR0371,00000938,,蔲,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0371.png
KR0372,00000938,,丼?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0372.png
KR0373,00000936,𤱶,畎,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0373.png
KR0374,00000928,,纏,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0374.png
KR0375,00000925,,U+2285F?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0375.png
KR0376,00000920,絕?,絶?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0376.png
KR0377,00000920,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0377.png
KR0378,00000910,,泥,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0378.png
KR0379,00000906,,纔,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0379.png
KR0380,00000905,,玖,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0380.png
KR0381,00000905,,壒,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0381.png
KR0382,00000903,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0382.png
KR0383,00000894,𠭇,畝,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0383.png
KR0384,00000886,𦤺?,致?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0384.png
KR0385,00000886,𨚍,弼,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0385.png
KR0386,00000884,㴠,涵,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0386.png
KR0387,00000883,,脊,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0387.png
KR0388,00000882,肹?,肸?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0388.png
KR0389,00000881,,𥅆,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0389.png
KR0390,00000877,,𥪡,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0390.png
KR0391,00000877,,臧,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0391.png
KR0392,00000871,𤎅,熬,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0392.png
KR0393,00000870,,蟲,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0393.png
KR0394,00000870,,𣑽,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0394.png
KR0395,00000866,,U+269A8?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0395.png
KR0396,00000849,𦕈,眇,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0396.png
KR0397,00000845,,寝,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0397.png
KR0398,00000841,𦝫,腰,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0398.png
KR0399,00000840,皋,皐,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0399.png
KR0400,00000832,𤠔,猿,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0400.png
KR0401,00000824,𡖉,卵,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0401.png
KR0402,00000822,𫾻,敡,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0402.png
KR0403,00000821,,沿,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0403.png
KR0404,00000815,𨓦,邐,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0404.png
KR0405,00000811,,面,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0405.png
KR0406,00000804,,驂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0406.png
KR0407,00000803,,卯,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0407.png
KR0408,00000801,,適,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0408.png
KR0409,00000796,𡙇,缺,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0409.png
KR0410,00000796,,芍,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0410.png
KR0411,00000792,𧴀,貔,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0411.png
KR0412,00000789,汊?,㲼?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0412.png
KR0413,00000785,𥹭,粱,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0413.png
KR0414,00000784,,纏,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0414.png
KR0415,00000779,㝡,最,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0415.png
KR0416,00000778,,疆,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0416.png
KR0417,00000777,𣻉,滯,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0417.png
KR0418,00000773,,奉,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0418.png
KR0419,00000769,𨶕,闕,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0419.png
KR0420,00000766,,窓?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0420.png
KR0421,00000765,𡗝,夷,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0421.png
KR0422,00000761,,徊,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0422.png
KR0423,00000760,𦍑,羌,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0423.png
KR0424,00000758,,臭,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0424.png
KR0425,00000753,,獺,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0425.png
KR0426,00000752,,簪,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0426.png
KR0427,00000750,,僭,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0427.png
KR0428,00000748,榦,幹,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0428.png
KR0429,00000748,,慘,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0429.png
KR0430,00000746,,靂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0430.png
KR0431,00000741,𦊨,罝,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0431.png
KR0432,00000738,,空?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0432.png
KR0433,00000737,,蓍,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0433.png
KR0434,00000733,簒,篡,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0434.png
KR0435,00000733,,𢋫,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0435.png
KR0436,00000726,𣯶,毶,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0436.png
KR0437,00000725,𨞬,鄽,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0437.png
KR0438,00000721,,瓜,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0438.png
KR0439,00000716,𢦤,戕,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0439.png
KR0440,00000715,,廢?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0440.png
KR0441,00000715,𠫊,廳,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0441.png
KR0442,00000707,𡡾,媚,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0442.png
KR0443,00000705,𢍆,契,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0443.png
KR0444,00000704,,窈,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0444.png
KR0445,00000703,𣂏,㪺,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0445.png
KR0446,00000703,,乖,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0446.png
KR0447,00000698,𠛬,刑,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0447.png
KR0448,00000696,𦱤,草,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0448.png
KR0449,00000691,,罩,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0449.png
KR0450,00000689,𥆳,督,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0450.png
KR0451,00000683,,牀?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0451.png
KR0452,00000683,𡒄,壈,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0452.png
KR0453,00000682,𨶔?,闕?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0453.png
KR0454,00000682,,衷,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0454.png
KR0455,00000680,,𣅿,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0455.png
KR0456,00000679,,羃,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0456.png
KR0457,00000678,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0457.png
KR0458,00000676,𠆸,伎,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0458.png
KR0459,00000674,𠊱,候,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0459.png
KR0460,00000670,毆?,敺?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0460.png
KR0461,00000670,𡵯,步,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0461.png
KR0462,00000668,,襍?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0462.png
KR0463,00000668,,𤇺,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0463.png
KR0464,00000667,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0464.png
KR0465,00000667,𠈁,侂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0465.png
KR0466,00000665,,凌,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0466.png
KR0467,00000662,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0467.png
KR0468,00000659,,晋,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0468.png
KR0469,00000659,,墟?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0469.png
KR0470,00000655,𡾟,巇,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0470.png
KR0471,00000654,羋,芉,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0471.png
KR0472,00000652,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0472.png
KR0473,00000652,𤺋,疹,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0473.png
KR0474,00000651,𥼶,釋,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0474.png
KR0475,00000650,團,團,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0475.png
KR0476,00000649,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0476.png
KR0477,00000648,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0477.png
KR0478,00000648,甯,寗,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0478.png
KR0479,00000647,,𩕄,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0479.png
KR0480,00000645,兎,兔,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0480.png
KR0481,00000644,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0481.png
KR0482,00000643,,罥?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0482.png
KR0483,00000642,,逸,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0483.png
KR0484,00000642,,瘠,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0484.png
KR0485,00000642,𢚩,急,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0485.png
KR0486,00000641,泓,泓,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0486.png
KR0487,00000640,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0487.png
KR0488,00000637,𦸼,藻,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0488.png
KR0489,00000635,𦙄,匈,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0489.png
KR0490,00000635,夔,䕫,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0490.png
KR0491,00000633,𤁋,櫪,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0491.png
KR0492,00000633,,𪠘?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0492.png
KR0493,00000632,,滏?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0493.png
KR0494,00000630,,曩,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0494.png
KR0495,00000628,𠒋,兇,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0495.png
KR0496,00000627,冣,最,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0496.png
KR0497,00000623,𤰅,備,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0497.png
KR0498,00000622,𦈢,缶,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0498.png
KR0499,00000620,,辜?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0499.png
KR0500,00000614,,濩?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0500.png
KR0501,00000610,𠟵,劇,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0501.png
KR0502,00000608,,?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0502.png
KR0503,00000604,,追,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0503.png
KR0504,00000604,,囊?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0504.png
KR0505,00000603,,鮑,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0505.png
KR0506,00000602,𢠢,慰,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0506.png
KR0507,00000601,𣪞,殷,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0507.png
KR0508,00000600,𥸅,籩,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0508.png
KR0509,00000600,𣹢,涵,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0509.png
KR0510,00000599,,彘?,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0510.png
KR0511,00000598,𨛦,郡,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0511.png
KR0512,00000598,𣝔,柝,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0512.png
KR0513,00000595,𫃵,縷,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR0513.png
